0,0.032,15.981,23.972,11.986,19.977,23.972,19.977,23.972,63.925,19.977,15.981,47.944,19.977,23.972,27.967,27.967,31.962,19.977,27.967,7.9906,15.981
NaN,NaN,16.001,24.001,4.0002,4.0002,4.0002,4.0002,28.001,20.001,12,12,8.0003,28.001,20.001,8.0003,16.001,8.0003,12,28.001,16.001,4.0002
0,1.05,88.002,84.002,68.001,84.002,60.001,76.002,44.001,68.001,64.001,40.001,40.001,48.001,60.001,88.002,52.001,20,44.001,36.001,40.001,68.001
NaN,NaN,44.001,24.001,12,16,4.0001,12,12,24.001,0,0,8.0002,8.0002,24.001,8.0002,12,8.0002,8.0002,4.0001,8.0002,28.001
0,0.063,48.001,20,28,24,20,24,36.001,28,40.001,24,28,20,36.001,4.0001,32.001,8.0001,20,12,20,24
NaN,NaN,36.001,12,24.001,12,12,32.001,8.0002,28.001,0,8.0002,4.0001,16,28.001,16,20,8.0002,8.0002,12,4.0001,12
180,6.7,0,20.001,52.001,20.001,36.001,12,36.001,12,8.0002,4.0001,16,32.001,8.0002,12,16,16,16,28.001,28.001,4.0001
NaN,NaN,4.0001,16,16,28.001,16,8.0002,16,20.001,12,36.001,16,32.001,12,12,8.0002,20.001,32.001,8.0002,12,8.0002
0,0.26,40.001,28.001,44.001,40.001,52.001,32.001,52.001,32.001,44.001,44.001,20,44.001,40.001,24.001,12,36.001,36.001,28.001,40.001,32.001
NaN,NaN,24.001,4.0001,24.001,16,8.0002,8.0002,8.0002,12,20.001,28.001,4.0001,4.0001,12,24.001,0,20.001,8.0002,4.0001,12,8.0002
180,4.32,0,24,32.001,40.001,36.001,8.0002,12,16,36.001,12,12,8.0002,12,20,36.001,24,8.0002,0,24,16
NaN,NaN,8.0002,12,44.001,32.001,12,8.0002,8.0002,12,32.001,0,72.002,48.001,12,16,40.001,24.001,4.0001,32.001,12,8.0002
0,4.32,72.002,64.002,36.001,64.002,72.002,40.001,32.001,16,32.001,48.001,76.002,44.001,52.001,44.001,36.001,44.001,56.002,32.001,32.001,56.002
NaN,NaN,12,8.0002,4.0001,8.0002,28.001,16,12,0,12,12,16,48.001,44.001,20,16,12,20,8.0002,0,12
180,3.2,12,20,16,20,16,8.0001,12,0,4,24,28,12,8.0001,12,16,24,20,8.0001,12,4
NaN,NaN,32.001,28.001,4.0001,8.0003,20.001,20.001,24.001,24.001,4.0001,8.0003,8.0003,32.001,12,8.0003,16.001,24.001,12,20.001,12,12
180,0.53,0,16,0,16,20.001,4.0001,4.0001,24.001,20.001,0,16,24.001,8.0002,16,4.0001,0,8.0002,24.001,24.001,20.001
NaN,NaN,28.001,24,16,80.002,32.001,24,8.0002,12,16,44.001,20,8.0002,8.0002,8.0002,32.001,12,20,16,8.0002,8.0002
0,2.12,56.002,80.002,44.001,72.002,84.002,56.002,76.002,44.001,32.001,36.001,56.002,60.002,52.001,60.002,40.001,36.001,56.002,40.001,68.002,64.002
NaN,NaN,28.001,8.0002,4.0001,8.0002,12,24.001,16,4.0001,8.0002,24.001,16,16,8.0002,4.0001,24.001,12,8.0002,8.0002,16,4.0001
0,0.13,20,20,44.001,24.001,28.001,24.001,60.001,32.001,20,24.001,16,56.001,40.001,52.001,16,20,12,16,24.001,28.001
NaN,NaN,24.001,20.001,12,20.001,16,4.0001,12,8.0002,12,16,8.0002,12,8.0002,16,24.001,16,28.001,12,16,4.0001
