225,0.032,0,7.641,26.743,0,3.8205,0,0,0,3.8205,19.102,0,0,15.282,7.641,0,0,3.8205,0,0,3.8205
NaN,NaN,0,3.9946,19.973,3.9946,0,0,3.9946,11.984,3.9946,3.9946,11.984,0,3.9946,0,3.9946,3.9946,0,0,7.9891,3.9946
405,12.6,24.001,12,12,4.0001,8.0002,4.0001,0,4.0001,8.0002,4.0001,4.0001,8.0002,8.0002,12,20.001,4.0001,4.0001,4.0001,4.0001,4.0001
NaN,NaN,4.0001,0,0,0,0,0,20.001,4.0001,0,4.0001,0,4.0001,0,0,0,0,12,8.0002,0,4.0001
405,0.063,0,0,0,0,0,3.9996,7.9992,7.9992,0,0,0,3.9996,0,3.9996,0,0,0,0,0,7.9992
NaN,NaN,4.0006,4.0006,0,8.0013,4.0006,0,0,12.002,0,0,0,12.002,8.0013,8.0013,0,0,0,0,8.0013,8.0013
225,9.41,36,20,12,20,4,4,20,20,16,8.0001,12,4,4,8.0001,12,8.0001,12,20,12,16
NaN,NaN,4.0002,4.0002,0,4.0002,0,4.0002,8.0003,4.0002,4.0002,0,4.0002,0,0,0,0,0,8.0003,0,4.0002,0
405,6.7,20,12,12,8.0002,8.0002,4.0001,8.0002,4.0001,4.0001,4.0001,0,0,8.0002,24.001,0,4.0001,4.0001,0,0,12
NaN,NaN,4,0,0,12,0,0,0,7.9999,0,7.9999,0,0,4,0,4,0,0,4,0,0
225,0.13,12.001,0,0,12.001,4.0002,0,0,0,4.0002,8.0004,4.0002,4.0002,4.0002,0,8.0004,0,16.001,0,4.0002,0
NaN,NaN,0,3.9998,0,7.9997,12,0,0,3.9998,12,3.9998,0,0,3.9998,7.9997,12,0,0,0,3.9998,7.9997
225,4.32,12.001,4.0004,4.0004,4.0004,20.002,16.001,4.0004,4.0004,12.001,16.001,8.0007,8.0007,12.001,0,16.001,12.001,0,0,4.0004,4.0004
NaN,NaN,0,0,0,0,0,4.0001,4.0001,8.0002,0,4.0001,0,0,8.0002,0,0,4.0001,0,0,0,4.0001
405,0.26,0,8.0001,0,0,8.0001,4.0001,8.0001,0,0,4.0001,0,0,0,0,4.0001,0,4.0001,0,8.0001,0
NaN,NaN,0,0,0,0,0,0,0,4.0001,0,4.0001,0,0,0,4.0001,0,0,0,0,0,8.0002
225,3.2,20.001,12,12,8.0002,8.0002,16,4.0001,16,0,8.0002,8.0002,16,8.0002,8.0002,0,12,16,12,4.0001,4.0001
NaN,NaN,0,4.0001,0,0,4.0001,4.0001,0,0,4.0001,16,0,12,0,4.0001,0,0,0,8.0002,4.0001,0
405,0.53,4.0001,0,0,0,0,0,0,8.0002,0,8.0002,0,0,0,0,4.0001,4.0001,0,12,0,0
NaN,NaN,0,0,4.0001,0,4.0001,0,0,0,4.0001,0,4.0001,4.0001,8.0002,8.0002,16,16,8.0002,12,4.0001,0
225,1.05,8.0001,4,0,0,0,4,16,12,0,4,4,8.0001,4,0,8.0001,8.0001,4,0,0,0
NaN,NaN,0,0,4.0002,0,0,0,0,0,0,4.0002,0,0,0,4.0002,4.0002,0,0,0,0,8.0003
405,2.12,8.0002,12,0,0,0,8.0002,0,0,0,0,4.0001,4.0001,4.0001,0,24,8.0002,0,4.0001,0,4.0001
NaN,NaN,0,0,0,0,0,4.0001,0,0,12,4.0001,4.0001,4.0001,0,0,0,0,4.0001,0,0,0
