90,1,34.729,49.613,44.651,69.458,34.729,14.884,34.729,39.69,19.845,14.884,19.845,34.729,29.768,24.806,24.806,24.806,4.9613,9.9226,14.884,24.806
NaN,NaN,19.9,0,0,0,0,0,0,6.6333,13.267,0,6.6333,0,0,6.6333,0,0,6.6333,6.6333,6.6333,0
270,1,14.946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9818,0,0,0,0
NaN,NaN,0,8.4551,12.683,12.683,12.683,12.683,12.683,12.683,8.4551,8.4551,0,0,4.2276,4.2276,4.2276,4.2276,4.2276,16.91,4.2276,0
0,1,14.884,0,4.9613,0,0,4.9613,14.884,0,0,0,0,0,0,4.9613,0,0,0,0,0,0
NaN,NaN,0,0,13.267,6.6333,0,6.6333,0,0,6.6333,6.6333,0,0,6.6333,0,13.267,6.6333,0,0,0,6.6333
180,1,14.946,34.873,0,14.946,19.927,24.909,24.909,24.909,24.909,19.927,29.891,29.891,34.873,29.891,19.927,14.946,9.9637,9.9637,0,9.9637
NaN,NaN,10.625,0,0,0,0,0,0,7.0833,3.5417,0,3.5417,0,3.5417,0,3.5417,3.5417,0,3.5417,0,3.5417
135,1,29.891,44.837,69.746,59.782,64.764,39.855,49.819,34.873,39.855,44.837,44.837,14.946,29.891,34.873,44.837,34.873,29.891,19.927,34.873,34.873
NaN,NaN,13.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315,1,14.946,0,24.909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9818,0
NaN,NaN,0,25.238,14.422,7.211,0,0,0,7.211,3.6055,7.211,3.6055,3.6055,3.6055,3.6055,0,10.816,3.6055,0,0,0
112.5,1,24.909,29.891,39.855,39.855,34.873,29.891,14.946,39.855,44.837,44.837,39.855,44.837,19.927,34.873,34.873,29.891,39.855,39.855,29.891,29.891
NaN,NaN,26.533,0,0,0,0,0,0,0,0,0,0,0,0,6.6333,0,0,0,0,0,6.6333
292.5,1,9.9637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NaN,NaN,3.6604,10.981,7.3209,10.981,3.6604,3.6604,7.3209,3.6604,7.3209,7.3209,3.6604,0,3.6604,0,3.6604,3.6604,10.981,3.6604,3.6604,7.3209
45,1,4.9819,9.9637,4.9819,19.927,9.9637,4.9819,9.9637,14.946,24.909,4.9819,4.9819,4.9819,4.9819,4.9819,9.9637,0,4.9819,9.9637,0,0
NaN,NaN,6.6333,0,13.267,0,6.6333,0,0,6.6333,6.6333,0,6.6333,0,0,0,0,0,6.6333,6.6333,0,6.6333
225,1,4.9819,0,0,0,0,0,0,4.9819,0,0,4.9819,0,0,0,0,0,0,0,0,0
NaN,NaN,0,10.816,10.816,0,0,0,0,7.211,3.6055,7.211,0,3.6055,3.6055,0,7.211,14.422,3.6055,3.6055,3.6055,10.816
22.5,1,0,0,0,0,4.9818,0,0,9.9637,9.9637,9.9637,4.9818,0,0,0,0,0,0,0,0,0
NaN,NaN,13.267,0,6.6333,0,0,6.6333,0,6.6333,6.6333,0,0,13.267,13.267,0,6.6333,6.6333,0,6.6333,0,6.6333
202.5,1,0,4.9819,4.9819,9.9637,0,0,4.9819,0,0,0,0,4.9819,0,0,0,0,0,9.9637,0,0
NaN,NaN,11.508,11.508,7.6717,3.8359,3.8359,3.8359,0,0,11.508,0,3.8359,3.8359,11.508,3.8359,0,3.8359,0,0,3.8359,0
67.5,1,9.9637,9.9637,19.927,19.927,19.927,29.891,14.946,19.927,14.946,14.946,9.9637,4.9819,19.927,9.9637,4.9819,0,9.9637,9.9637,9.9637,24.909
NaN,NaN,13.267,0,0,13.267,19.9,6.6333,0,26.533,6.6333,0,6.6333,0,13.267,6.6333,0,0,19.9,0,0,6.6333
247.5,1,9.9637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NaN,NaN,0,3.8359,0,3.8359,0,0,3.8359,7.6717,0,0,3.8359,3.8359,15.343,0,3.8359,0,3.8359,3.8359,0,3.8359
157.5,1,19.927,24.909,39.855,39.855,19.927,19.927,19.927,14.946,24.909,29.891,24.909,9.9637,29.891,19.927,14.946,24.909,19.927,19.927,39.855,29.891
NaN,NaN,19.9,0,0,0,6.6333,0,0,0,0,0,0,0,0,0,6.6333,0,0,0,0,0
337.5,1,9.9637,0,14.946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NaN,NaN,0,7.3433,7.3433,3.6716,7.3433,0,3.6716,3.6716,0,7.3433,0,3.6716,0,0,3.6716,0,7.3433,3.6716,3.6716,11.015
90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2e+06
NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2e+06
