birdID,treatmentID,bird.treatment.block,walls.stripe.size,left.grating.orientation,H.grating.period,V.grating.period,replicate,to.from.feeder,avg.y.position,avg.x.velocity,top.black.red
196,1_9.2_0_9.2_0_0,196_1_9.2_0_9.2_0_0,H 9.2 cm V 9.2 cm,ver,18.4,18.4,4,from,0.074697561,2.007766914,black
196,1_9.2_0_9.2_0_0,196_1_9.2_0_9.2_0_0,H 9.2 cm V 9.2 cm,ver,18.4,18.4,3,from,0.070040069,2.127134231,black
196,1_9.2_0_9.2_0_0,196_1_9.2_0_9.2_0_0,H 9.2 cm V 9.2 cm,ver,18.4,18.4,3,to,0.086681919,1.87800191,black
196,1_9.2_0_9.2_0_0,196_1_9.2_0_9.2_0_0,H 9.2 cm V 9.2 cm,ver,18.4,18.4,5,from,0.050545144,2.375053707,black
197,0_1.15_1_1.15_0_0,197_0_1.15_1_1.15_0_0,H 1.15 cm V 1.15 cm,hor,2.3,2.3,1,from,0.019091896,1.252655314,NA
197,0_1.15_1_1.15_0_0,197_0_1.15_1_1.15_0_0,H 1.15 cm V 1.15 cm,hor,2.3,2.3,1,to,0.013832261,1.521582236,NA
197,0_1.15_1_1.15_0_0,197_0_1.15_1_1.15_0_0,H 1.15 cm V 1.15 cm,hor,2.3,2.3,2,from,0.004166169,1.353078634,NA
197,0_1.15_1_1.15_0_0,197_0_1.15_1_1.15_0_0,H 1.15 cm V 1.15 cm,hor,2.3,2.3,2,to,-0.021622022,1.545786675,NA
197,0_1.15_1_1.15_0_0,197_0_1.15_1_1.15_0_0,H 1.15 cm V 1.15 cm,hor,2.3,2.3,3,to,-0.050133618,1.60742521,NA
197,0_1.15_1_1.15_0_0,197_0_1.15_1_1.15_0_0,H 1.15 cm V 1.15 cm,hor,2.3,2.3,5,from,0.069559591,1.440093446,NA
197,0_1.15_1_1.15_0_0,197_0_1.15_1_1.15_0_0,H 1.15 cm V 1.15 cm,hor,2.3,2.3,3,from,0.030930851,1.282371845,NA
197,0_1.15_1_1.15_0_0,197_0_1.15_1_1.15_0_0,H 1.15 cm V 1.15 cm,hor,2.3,2.3,4,from,-0.023851938,1.509567993,NA
197,0_1.15_1_1.15_0_0,197_0_1.15_1_1.15_0_0,H 1.15 cm V 1.15 cm,hor,2.3,2.3,4,to,0.02220712,1.518101621,NA
197,0_1.15_1_1.15_0_0,197_0_1.15_1_1.15_0_0,H 1.15 cm V 1.15 cm,hor,2.3,2.3,5,to,0.049530034,1.63257492,NA
197,0_1.15_1_9.2_0_0,197_0_1.15_1_9.2_0_0,H 1.15 cm V 9.2 cm,hor,2.3,18.4,1,from,-0.049297406,1.651718297,NA
197,0_1.15_1_9.2_0_0,197_0_1.15_1_9.2_0_0,H 1.15 cm V 9.2 cm,hor,2.3,18.4,1,to,-0.021891589,1.862233473,NA
197,0_1.15_1_9.2_0_0,197_0_1.15_1_9.2_0_0,H 1.15 cm V 9.2 cm,hor,2.3,18.4,2,to,0.015351254,2.221025864,NA
197,0_1.15_1_9.2_0_0,197_0_1.15_1_9.2_0_0,H 1.15 cm V 9.2 cm,hor,2.3,18.4,2,from,0.016461218,1.623863923,NA
197,0_1.15_1_9.2_0_0,197_0_1.15_1_9.2_0_0,H 1.15 cm V 9.2 cm,hor,2.3,18.4,3,from,-0.02474339,1.607926162,NA
197,0_1.15_1_9.2_0_0,197_0_1.15_1_9.2_0_0,H 1.15 cm V 9.2 cm,hor,2.3,18.4,3,to,-0.023682267,1.641900877,NA
197,0_1.15_1_9.2_0_0,197_0_1.15_1_9.2_0_0,H 1.15 cm V 9.2 cm,hor,2.3,18.4,4,from,0.018486767,1.683515406,NA
197,0_1.15_1_9.2_0_0,197_0_1.15_1_9.2_0_0,H 1.15 cm V 9.2 cm,hor,2.3,18.4,4,to,-0.047699698,2.405500024,NA
197,0_1.15_1_9.2_0_0,197_0_1.15_1_9.2_0_0,H 1.15 cm V 9.2 cm,hor,2.3,18.4,5,to,-0.02926122,2.231644,NA
197,0_1.15_1_9.2_0_0,197_0_1.15_1_9.2_0_0,H 1.15 cm V 9.2 cm,hor,2.3,18.4,5,from,0.031760909,1.711848015,NA
197,0_9.2_1_1.15_0_0,197_0_9.2_1_1.15_0_0,H 9.2 cm V 1.15 cm,hor,18.4,2.3,3,from,0.048462904,1.607049696,black
197,0_9.2_1_1.15_0_0,197_0_9.2_1_1.15_0_0,H 9.2 cm V 1.15 cm,hor,18.4,2.3,4,to,0.022197211,1.705019641,black
197,0_9.2_1_1.15_0_0,197_0_9.2_1_1.15_0_0,H 9.2 cm V 1.15 cm,hor,18.4,2.3,5,to,0.116377069,1.490052281,black
197,0_9.2_1_1.15_0_0,197_0_9.2_1_1.15_0_0,H 9.2 cm V 1.15 cm,hor,18.4,2.3,2,to,0.016672467,1.612253463,black
197,0_9.2_1_1.15_0_0,197_0_9.2_1_1.15_0_0,H 9.2 cm V 1.15 cm,hor,18.4,2.3,3,to,0.030918127,1.605645714,black
197,0_9.2_1_1.15_0_0,197_0_9.2_1_1.15_0_0,H 9.2 cm V 1.15 cm,hor,18.4,2.3,2,from,0.044678587,1.49208617,black
197,0_9.2_1_1.15_0_0,197_0_9.2_1_1.15_0_0,H 9.2 cm V 1.15 cm,hor,18.4,2.3,1,to,0.028437216,1.665376667,black
197,0_9.2_1_1.15_0_0,197_0_9.2_1_1.15_0_0,H 9.2 cm V 1.15 cm,hor,18.4,2.3,5,from,0.067465153,1.520283069,black
197,0_9.2_1_1.15_0_0,197_0_9.2_1_1.15_0_0,H 9.2 cm V 1.15 cm,hor,18.4,2.3,1,from,0.040210338,1.349898995,black
197,0_9.2_1_1.15_0_0,197_0_9.2_1_1.15_0_0,H 9.2 cm V 1.15 cm,hor,18.4,2.3,4,from,-0.007937839,1.471180384,black
197,0_9.2_1_9.2_0_0,197_0_9.2_1_9.2_0_0,H 9.2 cm V 9.2 cm,hor,18.4,18.4,1,to,0.015599753,1.968314354,red
197,0_9.2_1_9.2_0_0,197_0_9.2_1_9.2_0_0,H 9.2 cm V 9.2 cm,hor,18.4,18.4,5,to,-0.082346597,1.466814201,red
197,0_9.2_1_9.2_0_0,197_0_9.2_1_9.2_0_0,H 9.2 cm V 9.2 cm,hor,18.4,18.4,4,to,-0.04048563,1.330083666,red
197,0_9.2_1_9.2_0_0,197_0_9.2_1_9.2_0_0,H 9.2 cm V 9.2 cm,hor,18.4,18.4,4,from,-0.011159874,1.551054248,red
197,0_9.2_1_9.2_0_0,197_0_9.2_1_9.2_0_0,H 9.2 cm V 9.2 cm,hor,18.4,18.4,1,from,-0.031468468,1.668734058,red
197,0_9.2_1_9.2_0_0,197_0_9.2_1_9.2_0_0,H 9.2 cm V 9.2 cm,hor,18.4,18.4,5,from,-0.039208945,1.718935427,red
197,0_9.2_1_9.2_0_0,197_0_9.2_1_9.2_0_0,H 9.2 cm V 9.2 cm,hor,18.4,18.4,3,to,-0.08051711,1.772187884,red
197,0_9.2_1_9.2_0_0,197_0_9.2_1_9.2_0_0,H 9.2 cm V 9.2 cm,hor,18.4,18.4,2,to,-0.033311899,1.616388498,red
197,0_9.2_1_9.2_0_0,197_0_9.2_1_9.2_0_0,H 9.2 cm V 9.2 cm,hor,18.4,18.4,3,from,-0.069375692,1.483746206,red
197,0_9.2_1_9.2_0_0,197_0_9.2_1_9.2_0_0,H 9.2 cm V 9.2 cm,hor,18.4,18.4,2,from,-0.066948663,1.672574335,red
197,1_1.15_0_1.15_0_0,197_1_1.15_0_1.15_0_0,H 1.15 cm V 1.15 cm,ver,2.3,2.3,1,from,0.041789278,1.721046914,NA
197,1_1.15_0_1.15_0_0,197_1_1.15_0_1.15_0_0,H 1.15 cm V 1.15 cm,ver,2.3,2.3,1,to,-0.015072114,1.640327831,NA
197,1_1.15_0_1.15_0_0,197_1_1.15_0_1.15_0_0,H 1.15 cm V 1.15 cm,ver,2.3,2.3,5,to,0.040214519,1.882646534,NA
197,1_1.15_0_1.15_0_0,197_1_1.15_0_1.15_0_0,H 1.15 cm V 1.15 cm,ver,2.3,2.3,2,from,0.012584496,1.766983929,NA
197,1_1.15_0_1.15_0_0,197_1_1.15_0_1.15_0_0,H 1.15 cm V 1.15 cm,ver,2.3,2.3,3,from,0.006389696,1.821892241,NA
197,1_1.15_0_1.15_0_0,197_1_1.15_0_1.15_0_0,H 1.15 cm V 1.15 cm,ver,2.3,2.3,3,to,0.03594217,1.798960123,NA
197,1_1.15_0_1.15_0_0,197_1_1.15_0_1.15_0_0,H 1.15 cm V 1.15 cm,ver,2.3,2.3,4,from,0.015607861,1.862476829,NA
197,1_1.15_0_1.15_0_0,197_1_1.15_0_1.15_0_0,H 1.15 cm V 1.15 cm,ver,2.3,2.3,4,to,-0.019448208,1.918793353,NA
197,1_1.15_0_1.15_0_0,197_1_1.15_0_1.15_0_0,H 1.15 cm V 1.15 cm,ver,2.3,2.3,5,from,-0.028567286,1.595111345,NA
197,1_1.15_0_1.15_0_0,197_1_1.15_0_1.15_0_0,H 1.15 cm V 1.15 cm,ver,2.3,2.3,2,to,0.012813178,1.819694026,NA
197,1_1.15_0_9.2_0_0,197_1_1.15_0_9.2_0_0,H 9.2 cm V 1.15 cm,ver,18.4,2.3,4,to,0.069983047,1.580254123,red
197,1_1.15_0_9.2_0_0,197_1_1.15_0_9.2_0_0,H 9.2 cm V 1.15 cm,ver,18.4,2.3,3,to,0.005369452,1.551987283,red
197,1_1.15_0_9.2_0_0,197_1_1.15_0_9.2_0_0,H 9.2 cm V 1.15 cm,ver,18.4,2.3,5,to,-0.001710255,1.728991191,red
197,1_1.15_0_9.2_0_0,197_1_1.15_0_9.2_0_0,H 9.2 cm V 1.15 cm,ver,18.4,2.3,5,from,0.01073625,1.713133893,red
197,1_1.15_0_9.2_0_0,197_1_1.15_0_9.2_0_0,H 9.2 cm V 1.15 cm,ver,18.4,2.3,2,from,0.031903491,1.705731762,red
197,1_1.15_0_9.2_0_0,197_1_1.15_0_9.2_0_0,H 9.2 cm V 1.15 cm,ver,18.4,2.3,3,from,0.005398277,1.50473386,red
197,1_1.15_0_9.2_0_0,197_1_1.15_0_9.2_0_0,H 9.2 cm V 1.15 cm,ver,18.4,2.3,2,to,0.001495997,1.888452844,red
197,1_1.15_0_9.2_0_0,197_1_1.15_0_9.2_0_0,H 9.2 cm V 1.15 cm,ver,18.4,2.3,1,to,0.019502369,1.557616207,red
197,1_1.15_0_9.2_0_0,197_1_1.15_0_9.2_0_0,H 9.2 cm V 1.15 cm,ver,18.4,2.3,1,from,0.005991862,1.471611652,red
197,1_1.15_0_9.2_0_0,197_1_1.15_0_9.2_0_0,H 9.2 cm V 1.15 cm,ver,18.4,2.3,4,from,-0.023437912,1.576533633,red
197,1_9.2_0_1.15_0_0,197_1_9.2_0_1.15_0_0,H 1.15 cm V 9.2 cm,ver,2.3,18.4,3,to,0.071349719,1.911614138,NA
197,1_9.2_0_1.15_0_0,197_1_9.2_0_1.15_0_0,H 1.15 cm V 9.2 cm,ver,2.3,18.4,1,from,0.042182182,1.745172113,NA
197,1_9.2_0_1.15_0_0,197_1_9.2_0_1.15_0_0,H 1.15 cm V 9.2 cm,ver,2.3,18.4,2,to,0.090476895,2.154248418,NA
197,1_9.2_0_1.15_0_0,197_1_9.2_0_1.15_0_0,H 1.15 cm V 9.2 cm,ver,2.3,18.4,4,from,0.038491771,1.746019055,NA
197,1_9.2_0_1.15_0_0,197_1_9.2_0_1.15_0_0,H 1.15 cm V 9.2 cm,ver,2.3,18.4,1,to,0.103196423,1.994263706,NA
197,1_9.2_0_1.15_0_0,197_1_9.2_0_1.15_0_0,H 1.15 cm V 9.2 cm,ver,2.3,18.4,5,from,0.067805479,1.677862872,NA
197,1_9.2_0_1.15_0_0,197_1_9.2_0_1.15_0_0,H 1.15 cm V 9.2 cm,ver,2.3,18.4,4,to,0.122902465,1.827797004,NA
197,1_9.2_0_1.15_0_0,197_1_9.2_0_1.15_0_0,H 1.15 cm V 9.2 cm,ver,2.3,18.4,2,from,0.063605883,1.739217934,NA
197,1_9.2_0_1.15_0_0,197_1_9.2_0_1.15_0_0,H 1.15 cm V 9.2 cm,ver,2.3,18.4,3,from,0.059879268,1.431319284,NA
197,1_9.2_0_1.15_0_0,197_1_9.2_0_1.15_0_0,H 1.15 cm V 9.2 cm,ver,2.3,18.4,5,to,0.076910714,1.710994092,NA
197,1_9.2_0_9.2_0_0,197_1_9.2_0_9.2_0_0,H 9.2 cm V 9.2 cm,ver,18.4,18.4,5,from,0.028627944,1.490735973,red
197,1_9.2_0_9.2_0_0,197_1_9.2_0_9.2_0_0,H 9.2 cm V 9.2 cm,ver,18.4,18.4,5,to,0.085701447,1.846342355,red
197,1_9.2_0_9.2_0_0,197_1_9.2_0_9.2_0_0,H 9.2 cm V 9.2 cm,ver,18.4,18.4,3,to,0.058017638,1.768991448,red
197,1_9.2_0_9.2_0_0,197_1_9.2_0_9.2_0_0,H 9.2 cm V 9.2 cm,ver,18.4,18.4,4,to,0.075343136,1.85272619,red
197,1_9.2_0_9.2_0_0,197_1_9.2_0_9.2_0_0,H 9.2 cm V 9.2 cm,ver,18.4,18.4,1,from,0.07529741,1.396342191,red
197,1_9.2_0_9.2_0_0,197_1_9.2_0_9.2_0_0,H 9.2 cm V 9.2 cm,ver,18.4,18.4,2,to,0.076504721,1.80993961,red
197,1_9.2_0_9.2_0_0,197_1_9.2_0_9.2_0_0,H 9.2 cm V 9.2 cm,ver,18.4,18.4,3,from,0.067206622,1.555668688,red
197,1_9.2_0_9.2_0_0,197_1_9.2_0_9.2_0_0,H 9.2 cm V 9.2 cm,ver,18.4,18.4,4,from,0.033328204,1.302302876,red
197,1_9.2_0_9.2_0_0,197_1_9.2_0_9.2_0_0,H 9.2 cm V 9.2 cm,ver,18.4,18.4,2,from,0.084566213,1.632885249,red
197,1_9.2_0_9.2_0_0,197_1_9.2_0_9.2_0_0,H 9.2 cm V 9.2 cm,ver,18.4,18.4,1,to,0.089369872,1.941177713,red
198,0_1.15_1_1.15_0_0,198_0_1.15_1_1.15_0_0,H 1.15 cm V 1.15 cm,hor,2.3,2.3,1,from,-0.025424605,1.663795898,NA
198,0_1.15_1_1.15_0_0,198_0_1.15_1_1.15_0_0,H 1.15 cm V 1.15 cm,hor,2.3,2.3,1,to,-0.10188923,1.819008864,NA
198,0_1.15_1_1.15_0_0,198_0_1.15_1_1.15_0_0,H 1.15 cm V 1.15 cm,hor,2.3,2.3,2,from,-0.011708573,1.886660215,NA
198,0_1.15_1_1.15_0_0,198_0_1.15_1_1.15_0_0,H 1.15 cm V 1.15 cm,hor,2.3,2.3,4,to,-0.099153966,1.916321314,NA
198,0_1.15_1_1.15_0_0,198_0_1.15_1_1.15_0_0,H 1.15 cm V 1.15 cm,hor,2.3,2.3,2,to,-0.092569538,1.513373213,NA
198,0_1.15_1_1.15_0_0,198_0_1.15_1_1.15_0_0,H 1.15 cm V 1.15 cm,hor,2.3,2.3,3,from,0.02188336,1.763879458,NA
198,0_1.15_1_1.15_0_0,198_0_1.15_1_1.15_0_0,H 1.15 cm V 1.15 cm,hor,2.3,2.3,4,from,-0.060076219,1.842385875,NA
198,0_1.15_1_1.15_0_0,198_0_1.15_1_1.15_0_0,H 1.15 cm V 1.15 cm,hor,2.3,2.3,5,from,-0.078060387,1.606504401,NA
198,0_1.15_1_1.15_0_0,198_0_1.15_1_1.15_0_0,H 1.15 cm V 1.15 cm,hor,2.3,2.3,5,to,-0.070617217,1.876999445,NA
198,0_1.15_1_1.15_0_0,198_0_1.15_1_1.15_0_0,H 1.15 cm V 1.15 cm,hor,2.3,2.3,3,to,-0.118280507,1.69752064,NA
198,0_1.15_1_9.2_0_0,198_0_1.15_1_9.2_0_0,H 1.15 cm V 9.2 cm,hor,2.3,18.4,1,from,-0.025571855,2.35034918,NA
198,0_1.15_1_9.2_0_0,198_0_1.15_1_9.2_0_0,H 1.15 cm V 9.2 cm,hor,2.3,18.4,1,to,-0.102336755,2.067826407,NA
198,0_1.15_1_9.2_0_0,198_0_1.15_1_9.2_0_0,H 1.15 cm V 9.2 cm,hor,2.3,18.4,2,to,-0.089109193,2.180667137,NA
198,0_1.15_1_9.2_0_0,198_0_1.15_1_9.2_0_0,H 1.15 cm V 9.2 cm,hor,2.3,18.4,2,from,-0.064275504,2.006131976,NA
198,0_1.15_1_9.2_0_0,198_0_1.15_1_9.2_0_0,H 1.15 cm V 9.2 cm,hor,2.3,18.4,3,from,-0.050182653,2.026649729,NA
198,0_1.15_1_9.2_0_0,198_0_1.15_1_9.2_0_0,H 1.15 cm V 9.2 cm,hor,2.3,18.4,3,to,-0.059768256,2.054066905,NA
198,0_1.15_1_9.2_0_0,198_0_1.15_1_9.2_0_0,H 1.15 cm V 9.2 cm,hor,2.3,18.4,4,from,-0.046577546,2.524056077,NA
198,0_1.15_1_9.2_0_0,198_0_1.15_1_9.2_0_0,H 1.15 cm V 9.2 cm,hor,2.3,18.4,4,to,-0.063527406,1.950333218,NA
198,0_1.15_1_9.2_0_0,198_0_1.15_1_9.2_0_0,H 1.15 cm V 9.2 cm,hor,2.3,18.4,5,from,-0.056053944,1.910327278,NA
198,0_1.15_1_9.2_0_0,198_0_1.15_1_9.2_0_0,H 1.15 cm V 9.2 cm,hor,2.3,18.4,5,to,-0.010480556,2.482542015,NA
198,0_9.2_1_1.15_0_0,198_0_9.2_1_1.15_0_0,H 9.2 cm V 1.15 cm,hor,18.4,2.3,3,from,-0.008636835,1.672296727,black
198,0_9.2_1_1.15_0_0,198_0_9.2_1_1.15_0_0,H 9.2 cm V 1.15 cm,hor,18.4,2.3,4,to,-0.037416994,1.968745659,black
198,0_9.2_1_1.15_0_0,198_0_9.2_1_1.15_0_0,H 9.2 cm V 1.15 cm,hor,18.4,2.3,2,from,0.060261119,1.810634463,black
198,0_9.2_1_1.15_0_0,198_0_9.2_1_1.15_0_0,H 9.2 cm V 1.15 cm,hor,18.4,2.3,5,to,-0.004289177,1.610202817,black
198,0_9.2_1_1.15_0_0,198_0_9.2_1_1.15_0_0,H 9.2 cm V 1.15 cm,hor,18.4,2.3,2,to,0.015742828,2.075021965,black
198,0_9.2_1_1.15_0_0,198_0_9.2_1_1.15_0_0,H 9.2 cm V 1.15 cm,hor,18.4,2.3,1,from,0.046927845,2.031088312,black
198,0_9.2_1_1.15_0_0,198_0_9.2_1_1.15_0_0,H 9.2 cm V 1.15 cm,hor,18.4,2.3,5,from,0.052723559,1.974002685,black
198,0_9.2_1_1.15_0_0,198_0_9.2_1_1.15_0_0,H 9.2 cm V 1.15 cm,hor,18.4,2.3,1,to,-0.037048485,1.920974686,black
198,0_9.2_1_1.15_0_0,198_0_9.2_1_1.15_0_0,H 9.2 cm V 1.15 cm,hor,18.4,2.3,3,to,0.005822196,1.724409379,black
198,0_9.2_1_1.15_0_0,198_0_9.2_1_1.15_0_0,H 9.2 cm V 1.15 cm,hor,18.4,2.3,4,from,-0.022241892,1.932593102,black
198,0_9.2_1_9.2_0_0,198_0_9.2_1_9.2_0_0,H 9.2 cm V 9.2 cm,hor,18.4,18.4,5,from,-0.016704688,2.273227957,black
198,0_9.2_1_9.2_0_0,198_0_9.2_1_9.2_0_0,H 9.2 cm V 9.2 cm,hor,18.4,18.4,4,to,0.005659794,1.847381423,black
198,0_9.2_1_9.2_0_0,198_0_9.2_1_9.2_0_0,H 9.2 cm V 9.2 cm,hor,18.4,18.4,2,to,0.009117139,2.322402542,black
198,0_9.2_1_9.2_0_0,198_0_9.2_1_9.2_0_0,H 9.2 cm V 9.2 cm,hor,18.4,18.4,4,from,0.037695847,2.180757844,black
198,0_9.2_1_9.2_0_0,198_0_9.2_1_9.2_0_0,H 9.2 cm V 9.2 cm,hor,18.4,18.4,2,from,0.02940113,2.159275599,black
198,0_9.2_1_9.2_0_0,198_0_9.2_1_9.2_0_0,H 9.2 cm V 9.2 cm,hor,18.4,18.4,3,from,0.007998043,2.296451514,black
198,0_9.2_1_9.2_0_0,198_0_9.2_1_9.2_0_0,H 9.2 cm V 9.2 cm,hor,18.4,18.4,1,to,0.006437435,1.75217414,black
198,0_9.2_1_9.2_0_0,198_0_9.2_1_9.2_0_0,H 9.2 cm V 9.2 cm,hor,18.4,18.4,3,to,0.012297941,2.336924635,black
198,0_9.2_1_9.2_0_0,198_0_9.2_1_9.2_0_0,H 9.2 cm V 9.2 cm,hor,18.4,18.4,5,to,0.050183398,2.264784611,black
198,1_1.15_0_1.15_0_0,198_1_1.15_0_1.15_0_0,H 1.15 cm V 1.15 cm,ver,2.3,2.3,1,from,0.083609766,2.091299763,NA
198,1_1.15_0_1.15_0_0,198_1_1.15_0_1.15_0_0,H 1.15 cm V 1.15 cm,ver,2.3,2.3,1,to,0.108113273,1.956688545,NA
198,1_1.15_0_1.15_0_0,198_1_1.15_0_1.15_0_0,H 1.15 cm V 1.15 cm,ver,2.3,2.3,5,to,0.07504744,2.239859698,NA
198,1_1.15_0_1.15_0_0,198_1_1.15_0_1.15_0_0,H 1.15 cm V 1.15 cm,ver,2.3,2.3,3,to,0.082939584,2.2745937,NA
198,1_1.15_0_1.15_0_0,198_1_1.15_0_1.15_0_0,H 1.15 cm V 1.15 cm,ver,2.3,2.3,4,from,0.027437515,2.055413501,NA
198,1_1.15_0_1.15_0_0,198_1_1.15_0_1.15_0_0,H 1.15 cm V 1.15 cm,ver,2.3,2.3,2,from,0.063850172,2.331089783,NA
198,1_1.15_0_1.15_0_0,198_1_1.15_0_1.15_0_0,H 1.15 cm V 1.15 cm,ver,2.3,2.3,4,to,0.097383355,2.236324744,NA
198,1_1.15_0_1.15_0_0,198_1_1.15_0_1.15_0_0,H 1.15 cm V 1.15 cm,ver,2.3,2.3,5,from,0.038279422,1.970143652,NA
198,1_1.15_0_1.15_0_0,198_1_1.15_0_1.15_0_0,H 1.15 cm V 1.15 cm,ver,2.3,2.3,2,to,0.124642011,2.201729683,NA
198,1_1.15_0_9.2_0_0,198_1_1.15_0_9.2_0_0,H 9.2 cm V 1.15 cm,ver,18.4,2.3,3,to,0.074473154,1.739677661,black
198,1_1.15_0_9.2_0_0,198_1_1.15_0_9.2_0_0,H 9.2 cm V 1.15 cm,ver,18.4,2.3,2,to,0.107764804,1.530890606,black
198,1_1.15_0_9.2_0_0,198_1_1.15_0_9.2_0_0,H 9.2 cm V 1.15 cm,ver,18.4,2.3,4,to,0.062225204,1.61718234,black
198,1_1.15_0_9.2_0_0,198_1_1.15_0_9.2_0_0,H 9.2 cm V 1.15 cm,ver,18.4,2.3,2,from,0.064591683,1.401133307,black
198,1_1.15_0_9.2_0_0,198_1_1.15_0_9.2_0_0,H 9.2 cm V 1.15 cm,ver,18.4,2.3,1,from,0.030943917,1.58136872,black
198,1_1.15_0_9.2_0_0,198_1_1.15_0_9.2_0_0,H 9.2 cm V 1.15 cm,ver,18.4,2.3,1,to,0.064076172,1.608445574,black
198,1_1.15_0_9.2_0_0,198_1_1.15_0_9.2_0_0,H 9.2 cm V 1.15 cm,ver,18.4,2.3,5,to,0.034999779,1.68614864,black
198,1_1.15_0_9.2_0_0,198_1_1.15_0_9.2_0_0,H 9.2 cm V 1.15 cm,ver,18.4,2.3,3,from,0.037306847,1.594232536,black
198,1_1.15_0_9.2_0_0,198_1_1.15_0_9.2_0_0,H 9.2 cm V 1.15 cm,ver,18.4,2.3,5,from,0.01095081,1.505681422,black
198,1_1.15_0_9.2_0_0,198_1_1.15_0_9.2_0_0,H 9.2 cm V 1.15 cm,ver,18.4,2.3,4,from,-0.021638005,1.719607528,black
198,1_9.2_0_1.15_0_0,198_1_9.2_0_1.15_0_0,H 1.15 cm V 9.2 cm,ver,2.3,18.4,2,from,0.074366561,1.72191469,NA
198,1_9.2_0_1.15_0_0,198_1_9.2_0_1.15_0_0,H 1.15 cm V 9.2 cm,ver,2.3,18.4,3,to,0.102358768,1.912335853,NA
198,1_9.2_0_1.15_0_0,198_1_9.2_0_1.15_0_0,H 1.15 cm V 9.2 cm,ver,2.3,18.4,1,from,0.10884338,1.601793522,NA
198,1_9.2_0_1.15_0_0,198_1_9.2_0_1.15_0_0,H 1.15 cm V 9.2 cm,ver,2.3,18.4,2,to,0.090892834,1.848096111,NA
198,1_9.2_0_1.15_0_0,198_1_9.2_0_1.15_0_0,H 1.15 cm V 9.2 cm,ver,2.3,18.4,4,from,0.111491044,1.629982729,NA
198,1_9.2_0_1.15_0_0,198_1_9.2_0_1.15_0_0,H 1.15 cm V 9.2 cm,ver,2.3,18.4,1,to,0.100270783,2.027910825,NA
198,1_9.2_0_1.15_0_0,198_1_9.2_0_1.15_0_0,H 1.15 cm V 9.2 cm,ver,2.3,18.4,5,from,0.088925144,1.65565777,NA
198,1_9.2_0_1.15_0_0,198_1_9.2_0_1.15_0_0,H 1.15 cm V 9.2 cm,ver,2.3,18.4,3,from,0.083985379,1.762570143,NA
198,1_9.2_0_1.15_0_0,198_1_9.2_0_1.15_0_0,H 1.15 cm V 9.2 cm,ver,2.3,18.4,4,to,0.082242615,1.933310177,NA
198,1_9.2_0_1.15_0_0,198_1_9.2_0_1.15_0_0,H 1.15 cm V 9.2 cm,ver,2.3,18.4,5,to,0.105091248,1.836864725,NA
198,1_9.2_0_9.2_0_0,198_1_9.2_0_9.2_0_0,H 9.2 cm V 9.2 cm,ver,18.4,18.4,4,to,0.094371276,1.857823465,red
198,1_9.2_0_9.2_0_0,198_1_9.2_0_9.2_0_0,H 9.2 cm V 9.2 cm,ver,18.4,18.4,2,to,0.131111625,1.603760607,red
198,1_9.2_0_9.2_0_0,198_1_9.2_0_9.2_0_0,H 9.2 cm V 9.2 cm,ver,18.4,18.4,5,to,0.109854641,1.833388908,red
198,1_9.2_0_9.2_0_0,198_1_9.2_0_9.2_0_0,H 9.2 cm V 9.2 cm,ver,18.4,18.4,4,from,0.092036357,1.838985862,red
198,1_9.2_0_9.2_0_0,198_1_9.2_0_9.2_0_0,H 9.2 cm V 9.2 cm,ver,18.4,18.4,3,from,0.100225191,1.694883455,red
198,1_9.2_0_9.2_0_0,198_1_9.2_0_9.2_0_0,H 9.2 cm V 9.2 cm,ver,18.4,18.4,2,from,0.084307921,1.916690383,red
198,1_9.2_0_9.2_0_0,198_1_9.2_0_9.2_0_0,H 9.2 cm V 9.2 cm,ver,18.4,18.4,3,to,0.117962755,1.503431194,red
198,1_9.2_0_9.2_0_0,198_1_9.2_0_9.2_0_0,H 9.2 cm V 9.2 cm,ver,18.4,18.4,1,from,0.063112045,1.725341653,red
198,1_9.2_0_9.2_0_0,198_1_9.2_0_9.2_0_0,H 9.2 cm V 9.2 cm,ver,18.4,18.4,5,from,0.092947439,2.143261683,red
198,1_9.2_0_9.2_0_0,198_1_9.2_0_9.2_0_0,H 9.2 cm V 9.2 cm,ver,18.4,18.4,1,to,0.103632537,1.753711761,red
199,0_1.15_1_1.15_0_0,199_0_1.15_1_1.15_0_0,H 1.15 cm V 1.15 cm,hor,2.3,2.3,1,from,-0.044621512,1.905601513,NA
199,0_1.15_1_1.15_0_0,199_0_1.15_1_1.15_0_0,H 1.15 cm V 1.15 cm,hor,2.3,2.3,1,to,-0.017092276,1.719103074,NA
199,0_1.15_1_1.15_0_0,199_0_1.15_1_1.15_0_0,H 1.15 cm V 1.15 cm,hor,2.3,2.3,2,from,0.026870967,1.687055667,NA
199,0_1.15_1_1.15_0_0,199_0_1.15_1_1.15_0_0,H 1.15 cm V 1.15 cm,hor,2.3,2.3,3,from,0.037649998,1.563690729,NA
199,0_1.15_1_1.15_0_0,199_0_1.15_1_1.15_0_0,H 1.15 cm V 1.15 cm,hor,2.3,2.3,2,to,-0.03465291,1.8374694,NA
199,0_1.15_1_1.15_0_0,199_0_1.15_1_1.15_0_0,H 1.15 cm V 1.15 cm,hor,2.3,2.3,5,to,-0.027533243,1.996415641,NA
