birdID,treatmentID,bird.treatment.block,dot.density,left.wall.speed,right.wall.speed,wall.diff.L-R,replicate,to.from.feeder,avg.y.position,avg.x.velocity
197,NA_0_12800_0_0_255,197_NA_0_12800_0_0_255,12800,0,0,0,2,from,0.068708587,2.196078927
198,NA_0_12800_0_0_255,198_NA_0_12800_0_0_255,12800,0,0,0,2,from,0.095447557,3.433637929
187,NA_0_12800_0.2572_-0.2572_255,187_NA_0_12800_0.2572_-0.2572_255,12800,0.2572,-0.2572,0.5144,2,from,0.035651573,2.681838022
188,NA_0_12800_0.2572_-0.2572_255,188_NA_0_12800_0.2572_-0.2572_255,12800,0.2572,-0.2572,0.5144,2,from,-0.025933738,2.498732583
189,NA_0_12800_0.2572_-0.2572_255,189_NA_0_12800_0.2572_-0.2572_255,12800,0.2572,-0.2572,0.5144,2,from,-0.043044374,2.576697055
190,NA_0_12800_0.2572_-0.2572_255,190_NA_0_12800_0.2572_-0.2572_255,12800,0.2572,-0.2572,0.5144,2,from,0.067579004,2.548449113
192,NA_0_12800_0.2572_-0.2572_255,192_NA_0_12800_0.2572_-0.2572_255,12800,0.2572,-0.2572,0.5144,2,from,0.140935677,1.376003393
194,NA_0_12800_0.2572_-0.2572_255,194_NA_0_12800_0.2572_-0.2572_255,12800,0.2572,-0.2572,0.5144,2,from,0.152999265,3.224816848
195,NA_0_12800_0.2572_-0.2572_255,195_NA_0_12800_0.2572_-0.2572_255,12800,0.2572,-0.2572,0.5144,2,from,0.082653167,3.053971515
196,NA_0_12800_0.2572_-0.2572_255,196_NA_0_12800_0.2572_-0.2572_255,12800,0.2572,-0.2572,0.5144,2,from,-0.016965622,2.876802109
197,NA_0_12800_0.2572_-0.2572_255,197_NA_0_12800_0.2572_-0.2572_255,12800,0.2572,-0.2572,0.5144,2,from,0.056024486,1.846438607
198,NA_0_12800_0.2572_-0.2572_255,198_NA_0_12800_0.2572_-0.2572_255,12800,0.2572,-0.2572,0.5144,2,from,0.124264287,2.784252803
187,NA_0_3200_-0.2572_0.2572_255,187_NA_0_3200_-0.2572_0.2572_255,3200,-0.2572,0.2572,-0.5144,2,from,0.059192666,2.446771261
188,NA_0_3200_-0.2572_0.2572_255,188_NA_0_3200_-0.2572_0.2572_255,3200,-0.2572,0.2572,-0.5144,2,from,0.121384542,2.256393363
189,NA_0_3200_-0.2572_0.2572_255,189_NA_0_3200_-0.2572_0.2572_255,3200,-0.2572,0.2572,-0.5144,2,from,0.148607281,2.086492972
190,NA_0_3200_-0.2572_0.2572_255,190_NA_0_3200_-0.2572_0.2572_255,3200,-0.2572,0.2572,-0.5144,2,from,0.109843025,1.956718879
192,NA_0_3200_-0.2572_0.2572_255,192_NA_0_3200_-0.2572_0.2572_255,3200,-0.2572,0.2572,-0.5144,2,from,0.000338648,1.646595085
194,NA_0_3200_-0.2572_0.2572_255,194_NA_0_3200_-0.2572_0.2572_255,3200,-0.2572,0.2572,-0.5144,2,from,0.026009481,2.524263573
195,NA_0_3200_-0.2572_0.2572_255,195_NA_0_3200_-0.2572_0.2572_255,3200,-0.2572,0.2572,-0.5144,2,from,-0.039644483,2.680107161
196,NA_0_3200_-0.2572_0.2572_255,196_NA_0_3200_-0.2572_0.2572_255,3200,-0.2572,0.2572,-0.5144,2,from,0.107527041,2.480642171
197,NA_0_3200_-0.2572_0.2572_255,197_NA_0_3200_-0.2572_0.2572_255,3200,-0.2572,0.2572,-0.5144,2,from,0.11260806,2.467986287
198,NA_0_3200_-0.2572_0.2572_255,198_NA_0_3200_-0.2572_0.2572_255,3200,-0.2572,0.2572,-0.5144,2,from,0.095510071,3.443318087
187,NA_0_3200_0_0_255,187_NA_0_3200_0_0_255,3200,0,0,0,2,from,0.017703581,1.70464493
188,NA_0_3200_0_0_255,188_NA_0_3200_0_0_255,3200,0,0,0,2,from,-0.069952823,2.29789085
189,NA_0_3200_0_0_255,189_NA_0_3200_0_0_255,3200,0,0,0,2,from,0.062841515,3.151548507
190,NA_0_3200_0_0_255,190_NA_0_3200_0_0_255,3200,0,0,0,2,from,0.058178396,2.394279234
192,NA_0_3200_0_0_255,192_NA_0_3200_0_0_255,3200,0,0,0,2,from,0.126602211,1.541091169
194,NA_0_3200_0_0_255,194_NA_0_3200_0_0_255,3200,0,0,0,2,from,0.035601245,2.729277247
195,NA_0_3200_0_0_255,195_NA_0_3200_0_0_255,3200,0,0,0,2,from,0.097390411,2.786690836
196,NA_0_3200_0_0_255,196_NA_0_3200_0_0_255,3200,0,0,0,2,from,0.108580171,2.336992034
197,NA_0_3200_0_0_255,197_NA_0_3200_0_0_255,3200,0,0,0,2,from,0.074787901,1.553820048
198,NA_0_3200_0_0_255,198_NA_0_3200_0_0_255,3200,0,0,0,2,from,0.074254757,3.825321544
187,NA_0_3200_0.2572_-0.2572_255,187_NA_0_3200_0.2572_-0.2572_255,3200,0.2572,-0.2572,0.5144,2,from,0.014974822,2.637469298
188,NA_0_3200_0.2572_-0.2572_255,188_NA_0_3200_0.2572_-0.2572_255,3200,0.2572,-0.2572,0.5144,2,from,0.05582301,2.453189363
189,NA_0_3200_0.2572_-0.2572_255,189_NA_0_3200_0.2572_-0.2572_255,3200,0.2572,-0.2572,0.5144,2,from,-0.065902511,2.885374079
190,NA_0_3200_0.2572_-0.2572_255,190_NA_0_3200_0.2572_-0.2572_255,3200,0.2572,-0.2572,0.5144,2,from,0.056735854,2.358970694
192,NA_0_3200_0.2572_-0.2572_255,192_NA_0_3200_0.2572_-0.2572_255,3200,0.2572,-0.2572,0.5144,2,from,0.124924186,1.415725224
194,NA_0_3200_0.2572_-0.2572_255,194_NA_0_3200_0.2572_-0.2572_255,3200,0.2572,-0.2572,0.5144,2,from,0.04456421,2.772459721
195,NA_0_3200_0.2572_-0.2572_255,195_NA_0_3200_0.2572_-0.2572_255,3200,0.2572,-0.2572,0.5144,2,from,0.064817995,2.995076509
196,NA_0_3200_0.2572_-0.2572_255,196_NA_0_3200_0.2572_-0.2572_255,3200,0.2572,-0.2572,0.5144,2,from,0.073581502,2.465659192
197,NA_0_3200_0.2572_-0.2572_255,197_NA_0_3200_0.2572_-0.2572_255,3200,0.2572,-0.2572,0.5144,2,from,0.125109507,2.579674551
198,NA_0_3200_0.2572_-0.2572_255,198_NA_0_3200_0.2572_-0.2572_255,3200,0.2572,-0.2572,0.5144,2,from,0.100011151,3.038098372
187,NA_0_6400_-0.2572_0.2572_255,187_NA_0_6400_-0.2572_0.2572_255,6400,-0.2572,0.2572,-0.5144,2,from,0.072263628,2.68915292
188,NA_0_6400_-0.2572_0.2572_255,188_NA_0_6400_-0.2572_0.2572_255,6400,-0.2572,0.2572,-0.5144,2,from,0.002764284,1.981001012
189,NA_0_6400_-0.2572_0.2572_255,189_NA_0_6400_-0.2572_0.2572_255,6400,-0.2572,0.2572,-0.5144,2,from,-0.000115118,3.239378389
190,NA_0_6400_-0.2572_0.2572_255,190_NA_0_6400_-0.2572_0.2572_255,6400,-0.2572,0.2572,-0.5144,2,from,0.029127912,2.231326381
192,NA_0_6400_-0.2572_0.2572_255,192_NA_0_6400_-0.2572_0.2572_255,6400,-0.2572,0.2572,-0.5144,2,from,0.021673099,1.46042258
194,NA_0_6400_-0.2572_0.2572_255,194_NA_0_6400_-0.2572_0.2572_255,6400,-0.2572,0.2572,-0.5144,2,from,-0.065934826,2.441516473
195,NA_0_6400_-0.2572_0.2572_255,195_NA_0_6400_-0.2572_0.2572_255,6400,-0.2572,0.2572,-0.5144,2,from,-0.016614269,2.87532253
196,NA_0_6400_-0.2572_0.2572_255,196_NA_0_6400_-0.2572_0.2572_255,6400,-0.2572,0.2572,-0.5144,2,from,-0.002983954,3.224716657
197,NA_0_6400_-0.2572_0.2572_255,197_NA_0_6400_-0.2572_0.2572_255,6400,-0.2572,0.2572,-0.5144,2,from,-0.039126496,1.582957965
198,NA_0_6400_-0.2572_0.2572_255,198_NA_0_6400_-0.2572_0.2572_255,6400,-0.2572,0.2572,-0.5144,2,from,0.117453833,3.102895594
187,NA_0_6400_0_0_255,187_NA_0_6400_0_0_255,6400,0,0,0,2,from,0.011837231,1.95693778
188,NA_0_6400_0_0_255,188_NA_0_6400_0_0_255,6400,0,0,0,2,from,0.054607097,1.973735481
189,NA_0_6400_0_0_255,189_NA_0_6400_0_0_255,6400,0,0,0,2,from,0.049476184,2.629120152
190,NA_0_6400_0_0_255,190_NA_0_6400_0_0_255,6400,0,0,0,2,from,0.051912318,1.962859813
192,NA_0_6400_0_0_255,192_NA_0_6400_0_0_255,6400,0,0,0,2,from,0.048074124,1.275667173
194,NA_0_6400_0_0_255,194_NA_0_6400_0_0_255,6400,0,0,0,2,from,-0.068242937,3.234466184
195,NA_0_6400_0_0_255,195_NA_0_6400_0_0_255,6400,0,0,0,2,from,0.141100147,3.04883557
196,NA_0_6400_0_0_255,196_NA_0_6400_0_0_255,6400,0,0,0,2,from,0.122679206,2.553697438
197,NA_0_6400_0_0_255,197_NA_0_6400_0_0_255,6400,0,0,0,2,from,0.063113123,1.863003749
198,NA_0_6400_0_0_255,198_NA_0_6400_0_0_255,6400,0,0,0,2,from,0.121767221,2.695992951
187,NA_0_6400_0.2572_-0.2572_255,187_NA_0_6400_0.2572_-0.2572_255,6400,0.2572,-0.2572,0.5144,2,from,-0.067386709,2.315620825
188,NA_0_6400_0.2572_-0.2572_255,188_NA_0_6400_0.2572_-0.2572_255,6400,0.2572,-0.2572,0.5144,2,from,-0.015412562,2.565529532
189,NA_0_6400_0.2572_-0.2572_255,189_NA_0_6400_0.2572_-0.2572_255,6400,0.2572,-0.2572,0.5144,2,from,0.147131849,2.859650839
190,NA_0_6400_0.2572_-0.2572_255,190_NA_0_6400_0.2572_-0.2572_255,6400,0.2572,-0.2572,0.5144,2,from,0.075432095,2.309126873
192,NA_0_6400_0.2572_-0.2572_255,192_NA_0_6400_0.2572_-0.2572_255,6400,0.2572,-0.2572,0.5144,2,from,-0.017992745,1.327284999
194,NA_0_6400_0.2572_-0.2572_255,194_NA_0_6400_0.2572_-0.2572_255,6400,0.2572,-0.2572,0.5144,2,from,0.009054717,2.843083574
195,NA_0_6400_0.2572_-0.2572_255,195_NA_0_6400_0.2572_-0.2572_255,6400,0.2572,-0.2572,0.5144,2,from,0.087261637,3.092356538
196,NA_0_6400_0.2572_-0.2572_255,196_NA_0_6400_0.2572_-0.2572_255,6400,0.2572,-0.2572,0.5144,2,from,0.02250323,2.651535629
197,NA_0_6400_0.2572_-0.2572_255,197_NA_0_6400_0.2572_-0.2572_255,6400,0.2572,-0.2572,0.5144,2,from,0.029572757,2.326240916
198,NA_0_6400_0.2572_-0.2572_255,198_NA_0_6400_0.2572_-0.2572_255,6400,0.2572,-0.2572,0.5144,2,from,0.033066281,2.968806622
187,NA_0_12800_-0.2572_0.2572_255,187_NA_0_12800_-0.2572_0.2572_255,12800,-0.2572,0.2572,-0.5144,2,to,0.016257418,2.741175416
188,NA_0_12800_-0.2572_0.2572_255,188_NA_0_12800_-0.2572_0.2572_255,12800,-0.2572,0.2572,-0.5144,2,to,0.187016232,1.92993849
190,NA_0_12800_-0.2572_0.2572_255,190_NA_0_12800_-0.2572_0.2572_255,12800,-0.2572,0.2572,-0.5144,2,to,-0.017083538,1.868824084
192,NA_0_12800_-0.2572_0.2572_255,192_NA_0_12800_-0.2572_0.2572_255,12800,-0.2572,0.2572,-0.5144,2,to,0.04505282,1.331010939
194,NA_0_12800_-0.2572_0.2572_255,194_NA_0_12800_-0.2572_0.2572_255,12800,-0.2572,0.2572,-0.5144,2,to,-0.074263342,2.949330719
195,NA_0_12800_-0.2572_0.2572_255,195_NA_0_12800_-0.2572_0.2572_255,12800,-0.2572,0.2572,-0.5144,2,to,-0.058997217,2.729619348
196,NA_0_12800_-0.2572_0.2572_255,196_NA_0_12800_-0.2572_0.2572_255,12800,-0.2572,0.2572,-0.5144,2,to,0.084573556,2.778587963
197,NA_0_12800_-0.2572_0.2572_255,197_NA_0_12800_-0.2572_0.2572_255,12800,-0.2572,0.2572,-0.5144,2,to,0.002890511,1.987253424
198,NA_0_12800_-0.2572_0.2572_255,198_NA_0_12800_-0.2572_0.2572_255,12800,-0.2572,0.2572,-0.5144,2,to,0.018831104,2.513220277
187,NA_0_12800_0_0_255,187_NA_0_12800_0_0_255,12800,0,0,0,2,to,-0.009487353,1.451119555
188,NA_0_12800_0_0_255,188_NA_0_12800_0_0_255,12800,0,0,0,2,to,0.184055855,1.569610314
189,NA_0_12800_0_0_255,189_NA_0_12800_0_0_255,12800,0,0,0,2,to,-0.165389669,1.810393396
190,NA_0_12800_0_0_255,190_NA_0_12800_0_0_255,12800,0,0,0,2,to,-0.041157029,1.850653959
192,NA_0_12800_0_0_255,192_NA_0_12800_0_0_255,12800,0,0,0,2,to,-0.13696442,1.419492217
194,NA_0_12800_0_0_255,194_NA_0_12800_0_0_255,12800,0,0,0,2,to,0.075635694,3.041472258
195,NA_0_12800_0_0_255,195_NA_0_12800_0_0_255,12800,0,0,0,2,to,-0.029660401,1.777654752
197,NA_0_12800_0_0_255,197_NA_0_12800_0_0_255,12800,0,0,0,2,to,0.074526359,1.686601351
198,NA_0_12800_0_0_255,198_NA_0_12800_0_0_255,12800,0,0,0,2,to,-0.033174431,2.895760961
187,NA_0_12800_0.2572_-0.2572_255,187_NA_0_12800_0.2572_-0.2572_255,12800,0.2572,-0.2572,0.5144,2,to,-0.09127897,2.111705314
188,NA_0_12800_0.2572_-0.2572_255,188_NA_0_12800_0.2572_-0.2572_255,12800,0.2572,-0.2572,0.5144,2,to,0.160474367,1.944438078
189,NA_0_12800_0.2572_-0.2572_255,189_NA_0_12800_0.2572_-0.2572_255,12800,0.2572,-0.2572,0.5144,2,to,-0.157850428,1.871306022
190,NA_0_12800_0.2572_-0.2572_255,190_NA_0_12800_0.2572_-0.2572_255,12800,0.2572,-0.2572,0.5144,2,to,-0.016002371,2.327408626
192,NA_0_12800_0.2572_-0.2572_255,192_NA_0_12800_0.2572_-0.2572_255,12800,0.2572,-0.2572,0.5144,2,to,0.03456182,1.378683186
194,NA_0_12800_0.2572_-0.2572_255,194_NA_0_12800_0.2572_-0.2572_255,12800,0.2572,-0.2572,0.5144,2,to,0.115486103,2.351512567
195,NA_0_12800_0.2572_-0.2572_255,195_NA_0_12800_0.2572_-0.2572_255,12800,0.2572,-0.2572,0.5144,2,to,0.004439866,2.537776711
196,NA_0_12800_0.2572_-0.2572_255,196_NA_0_12800_0.2572_-0.2572_255,12800,0.2572,-0.2572,0.5144,2,to,0.077148617,2.531125827
197,NA_0_12800_0.2572_-0.2572_255,197_NA_0_12800_0.2572_-0.2572_255,12800,0.2572,-0.2572,0.5144,2,to,-0.008630599,1.765191405
198,NA_0_12800_0.2572_-0.2572_255,198_NA_0_12800_0.2572_-0.2572_255,12800,0.2572,-0.2572,0.5144,2,to,-0.053444012,2.488490991
187,NA_0_3200_-0.2572_0.2572_255,187_NA_0_3200_-0.2572_0.2572_255,3200,-0.2572,0.2572,-0.5144,2,to,-0.080633179,1.609511246
188,NA_0_3200_-0.2572_0.2572_255,188_NA_0_3200_-0.2572_0.2572_255,3200,-0.2572,0.2572,-0.5144,2,to,0.205288262,1.934089908
189,NA_0_3200_-0.2572_0.2572_255,189_NA_0_3200_-0.2572_0.2572_255,3200,-0.2572,0.2572,-0.5144,2,to,-0.117470529,1.711093916
190,NA_0_3200_-0.2572_0.2572_255,190_NA_0_3200_-0.2572_0.2572_255,3200,-0.2572,0.2572,-0.5144,2,to,-0.084574929,1.434931614
192,NA_0_3200_-0.2572_0.2572_255,192_NA_0_3200_-0.2572_0.2572_255,3200,-0.2572,0.2572,-0.5144,2,to,0.075649022,1.544514303
194,NA_0_3200_-0.2572_0.2572_255,194_NA_0_3200_-0.2572_0.2572_255,3200,-0.2572,0.2572,-0.5144,2,to,0.004460527,2.473622926
195,NA_0_3200_-0.2572_0.2572_255,195_NA_0_3200_-0.2572_0.2572_255,3200,-0.2572,0.2572,-0.5144,2,to,-0.014892043,2.234133222
196,NA_0_3200_-0.2572_0.2572_255,196_NA_0_3200_-0.2572_0.2572_255,3200,-0.2572,0.2572,-0.5144,2,to,0.069309916,2.188561928
197,NA_0_3200_-0.2572_0.2572_255,197_NA_0_3200_-0.2572_0.2572_255,3200,-0.2572,0.2572,-0.5144,2,to,0.099455235,2.273353102
198,NA_0_3200_-0.2572_0.2572_255,198_NA_0_3200_-0.2572_0.2572_255,3200,-0.2572,0.2572,-0.5144,2,to,0.009903495,2.216089845
187,NA_0_3200_0_0_255,187_NA_0_3200_0_0_255,3200,0,0,0,2,to,-0.104909275,1.667063617
188,NA_0_3200_0_0_255,188_NA_0_3200_0_0_255,3200,0,0,0,2,to,0.166223976,2.01672891
190,NA_0_3200_0_0_255,190_NA_0_3200_0_0_255,3200,0,0,0,2,to,0.018148627,2.112730404
192,NA_0_3200_0_0_255,192_NA_0_3200_0_0_255,3200,0,0,0,2,to,0.092249689,1.157495034
194,NA_0_3200_0_0_255,194_NA_0_3200_0_0_255,3200,0,0,0,2,to,-0.114647697,2.377335806
195,NA_0_3200_0_0_255,195_NA_0_3200_0_0_255,3200,0,0,0,2,to,0.025703382,2.049170572
196,NA_0_3200_0_0_255,196_NA_0_3200_0_0_255,3200,0,0,0,2,to,0.074091399,1.960464486
197,NA_0_3200_0_0_255,197_NA_0_3200_0_0_255,3200,0,0,0,2,to,0.036679837,1.702893797
198,NA_0_3200_0_0_255,198_NA_0_3200_0_0_255,3200,0,0,0,2,to,0.017172679,2.446076527
188,NA_0_3200_0.2572_-0.2572_255,188_NA_0_3200_0.2572_-0.2572_255,3200,0.2572,-0.2572,0.5144,2,to,0.185224131,2.008781512
189,NA_0_3200_0.2572_-0.2572_255,189_NA_0_3200_0.2572_-0.2572_255,3200,0.2572,-0.2572,0.5144,2,to,-0.171094214,1.770084871
190,NA_0_3200_0.2572_-0.2572_255,190_NA_0_3200_0.2572_-0.2572_255,3200,0.2572,-0.2572,0.5144,2,to,0.017269931,1.853284503
192,NA_0_3200_0.2572_-0.2572_255,192_NA_0_3200_0.2572_-0.2572_255,3200,0.2572,-0.2572,0.5144,2,to,-0.090059825,1.257978958
194,NA_0_3200_0.2572_-0.2572_255,194_NA_0_3200_0.2572_-0.2572_255,3200,0.2572,-0.2572,0.5144,2,to,0.027850495,3.123145926
195,NA_0_3200_0.2572_-0.2572_255,195_NA_0_3200_0.2572_-0.2572_255,3200,0.2572,-0.2572,0.5144,2,to,-0.033740634,2.453926184
196,NA_0_3200_0.2572_-0.2572_255,196_NA_0_3200_0.2572_-0.2572_255,3200,0.2572,-0.2572,0.5144,2,to,0.122825989,2.904377443
197,NA_0_3200_0.2572_-0.2572_255,197_NA_0_3200_0.2572_-0.2572_255,3200,0.2572,-0.2572,0.5144,2,to,0.037589638,2.492130833
198,NA_0_3200_0.2572_-0.2572_255,198_NA_0_3200_0.2572_-0.2572_255,3200,0.2572,-0.2572,0.5144,2,to,-0.021611806,2.830599698
187,NA_0_6400_-0.2572_0.2572_255,187_NA_0_6400_-0.2572_0.2572_255,6400,-0.2572,0.2572,-0.5144,2,to,-0.155643207,1.640269404
188,NA_0_6400_-0.2572_0.2572_255,188_NA_0_6400_-0.2572_0.2572_255,6400,-0.2572,0.2572,-0.5144,2,to,0.177836661,1.306198041
189,NA_0_6400_-0.2572_0.2572_255,189_NA_0_6400_-0.2572_0.2572_255,6400,-0.2572,0.2572,-0.5144,2,to,-0.169291645,2.424818329
190,NA_0_6400_-0.2572_0.2572_255,190_NA_0_6400_-0.2572_0.2572_255,6400,-0.2572,0.2572,-0.5144,2,to,-0.050645013,1.797645436
192,NA_0_6400_-0.2572_0.2572_255,192_NA_0_6400_-0.2572_0.2572_255,6400,-0.2572,0.2572,-0.5144,2,to,0.03548606,1.331879568
194,NA_0_6400_-0.2572_0.2572_255,194_NA_0_6400_-0.2572_0.2572_255,6400,-0.2572,0.2572,-0.5144,2,to,-0.057241802,2.925894186
195,NA_0_6400_-0.2572_0.2572_255,195_NA_0_6400_-0.2572_0.2572_255,6400,-0.2572,0.2572,-0.5144,2,to,-0.00338843,2.495337815
197,NA_0_6400_-0.2572_0.2572_255,197_NA_0_6400_-0.2572_0.2572_255,6400,-0.2572,0.2572,-0.5144,2,to,0.123228861,1.50357143
198,NA_0_6400_-0.2572_0.2572_255,198_NA_0_6400_-0.2572_0.2572_255,6400,-0.2572,0.2572,-0.5144,2,to,-0.014480842,2.638288348
187,NA_0_6400_0_0_255,187_NA_0_6400_0_0_255,6400,0,0,0,2,to,-0.045434424,1.60909278
188,NA_0_6400_0_0_255,188_NA_0_6400_0_0_255,6400,0,0,0,2,to,0.126115064,1.238626106
189,NA_0_6400_0_0_255,189_NA_0_6400_0_0_255,6400,0,0,0,2,to,-0.184250918,2.025307559
190,NA_0_6400_0_0_255,190_NA_0_6400_0_0_255,6400,0,0,0,2,to,-0.084089033,1.51367319
192,NA_0_6400_0_0_255,192_NA_0_6400_0_0_255,6400,0,0,0,2,to,-0.039273428,1.253665356
194,NA_0_6400_0_0_255,194_NA_0_6400_0_0_255,6400,0,0,0,2,to,0.083663298,3.007196861
195,NA_0_6400_0_0_255,195_NA_0_6400_0_0_255,6400,0,0,0,2,to,-0.023526799,2.69127001
196,NA_0_6400_0_0_255,196_NA_0_6400_0_0_255,6400,0,0,0,2,to,0.070649039,2.552207221
197,NA_0_6400_0_0_255,197_NA_0_6400_0_0_255,6400,0,0,0,2,to,0.070038371,2.043199099
198,NA_0_6400_0_0_255,198_NA_0_6400_0_0_255,6400,0,0,0,2,to,-0.014871549,2.662560075
187,NA_0_6400_0.2572_-0.2572_255,187_NA_0_6400_0.2572_-0.2572_255,6400,0.2572,-0.2572,0.5144,2,to,-0.074856985,1.87232596
188,NA_0_6400_0.2572_-0.2572_255,188_NA_0_6400_0.2572_-0.2572_255,6400,0.2572,-0.2572,0.5144,2,to,0.176072582,1.853650436
189,NA_0_6400_0.2572_-0.2572_255,189_NA_0_6400_0.2572_-0.2572_255,6400,0.2572,-0.2572,0.5144,2,to,-0.142161703,2.08810083
190,NA_0_6400_0.2572_-0.2572_255,190_NA_0_6400_0.2572_-0.2572_255,6400,0.2572,-0.2572,0.5144,2,to,-0.077314148,1.684603473
192,NA_0_6400_0.2572_-0.2572_255,192_NA_0_6400_0.2572_-0.2572_255,6400,0.2572,-0.2572,0.5144,2,to,-0.088806914,1.191026907
194,NA_0_6400_0.2572_-0.2572_255,194_NA_0_6400_0.2572_-0.2572_255,6400,0.2572,-0.2572,0.5144,2,to,-0.057053339,2.331302876
195,NA_0_6400_0.2572_-0.2572_255,195_NA_0_6400_0.2572_-0.2572_255,6400,0.2572,-0.2572,0.5144,2,to,0.00406315,2.216290341
196,NA_0_6400_0.2572_-0.2572_255,196_NA_0_6400_0.2572_-0.2572_255,6400,0.2572,-0.2572,0.5144,2,to,0.094841498,2.555194964
197,NA_0_6400_0.2572_-0.2572_255,197_NA_0_6400_0.2572_-0.2572_255,6400,0.2572,-0.2572,0.5144,2,to,0.02672444,2.100672722
198,NA_0_6400_0.2572_-0.2572_255,198_NA_0_6400_0.2572_-0.2572_255,6400,0.2572,-0.2572,0.5144,2,to,0.007948142,2.383931678
187,NA_0_12800_-0.2572_0.2572_255,187_NA_0_12800_-0.2572_0.2572_255,12800,-0.2572,0.2572,-0.5144,3,from,-0.056023606,2.733530679
188,NA_0_12800_-0.2572_0.2572_255,188_NA_0_12800_-0.2572_0.2572_255,12800,-0.2572,0.2572,-0.5144,3,from,-0.06202374,2.240120507
189,NA_0_12800_-0.2572_0.2572_255,189_NA_0_12800_-0.2572_0.2572_255,12800,-0.2572,0.2572,-0.5144,3,from,-0.037900444,3.572767658
190,NA_0_12800_-0.2572_0.2572_255,190_NA_0_12800_-0.2572_0.2572_255,12800,-0.2572,0.2572,-0.5144,3,from,0.016052209,2.102085917
192,NA_0_12800_-0.2572_0.2572_255,192_NA_0_12800_-0.2572_0.2572_255,12800,-0.2572,0.2572,-0.5144,3,from,0.027127703,1.668323045
194,NA_0_12800_-0.2572_0.2572_255,194_NA_0_12800_-0.2572_0.2572_255,12800,-0.2572,0.2572,-0.5144,3,from,0.148233346,3.388673564
195,NA_0_12800_-0.2572_0.2572_255,195_NA_0_12800_-0.2572_0.2572_255,12800,-0.2572,0.2572,-0.5144,3,from,-0.027504083,3.105139092
196,NA_0_12800_-0.2572_0.2572_255,196_NA_0_12800_-0.2572_0.2572_255,12800,-0.2572,0.2572,-0.5144,3,from,0.097769808,2.175665334
197,NA_0_12800_-0.2572_0.2572_255,197_NA_0_12800_-0.2572_0.2572_255,12800,-0.2572,0.2572,-0.5144,3,from,0.059009071,1.966767836
198,NA_0_12800_-0.2572_0.2572_255,198_NA_0_12800_-0.2572_0.2572_255,12800,-0.2572,0.2572,-0.5144,3,from,0.067333759,3.288210276
187,NA_0_12800_0_0_255,187_NA_0_12800_0_0_255,12800,0,0,0,3,from,0.004458388,2.553150474
188,NA_0_12800_0_0_255,188_NA_0_12800_0_0_255,12800,0,0,0,3,from,-0.044314126,2.110752874
189,NA_0_12800_0_0_255,189_NA_0_12800_0_0_255,12800,0,0,0,3,from,0.073027464,2.759821589
190,NA_0_12800_0_0_255,190_NA_0_12800_0_0_255,12800,0,0,0,3,from,0.117740171,2.237476614
192,NA_0_12800_0_0_255,192_NA_0_12800_0_0_255,12800,0,0,0,3,from,0.078585837,1.473180768
194,NA_0_12800_0_0_255,194_NA_0_12800_0_0_255,12800,0,0,0,3,from,0.13258239,2.708455261
195,NA_0_12800_0_0_255,195_NA_0_12800_0_0_255,12800,0,0,0,3,from,0.10038162,2.528153137
196,NA_0_12800_0_0_255,196_NA_0_12800_0_0_255,12800,0,0,0,3,from,0.16478634,2.339304953
197,NA_0_12800_0_0_255,197_NA_0_12800_0_0_255,12800,0,0,0,3,from,0.018106605,2.326275963
198,NA_0_12800_0_0_255,198_NA_0_12800_0_0_255,12800,0,0,0,3,from,0.072420475,2.632596405
187,NA_0_12800_0.2572_-0.2572_255,187_NA_0_12800_0.2572_-0.2572_255,12800,0.2572,-0.2572,0.5144,3,from,-0.009026427,2.672859855
188,NA_0_12800_0.2572_-0.2572_255,188_NA_0_12800_0.2572_-0.2572_255,12800,0.2572,-0.2572,0.5144,3,from,-0.024998709,2.203961561
189,NA_0_12800_0.2572_-0.2572_255,189_NA_0_12800_0.2572_-0.2572_255,12800,0.2572,-0.2572,0.5144,3,from,0.016841404,3.207487101
190,NA_0_12800_0.2572_-0.2572_255,190_NA_0_12800_0.2572_-0.2572_255,12800,0.2572,-0.2572,0.5144,3,from,0.077792817,2.458281926
192,NA_0_12800_0.2572_-0.2572_255,192_NA_0_12800_0.2572_-0.2572_255,12800,0.2572,-0.2572,0.5144,3,from,0.090833614,1.272039392
194,NA_0_12800_0.2572_-0.2572_255,194_NA_0_12800_0.2572_-0.2572_255,12800,0.2572,-0.2572,0.5144,3,from,0.177165753,3.16389829
195,NA_0_12800_0.2572_-0.2572_255,195_NA_0_12800_0.2572_-0.2572_255,12800,0.2572,-0.2572,0.5144,3,from,0.068990757,2.971638163
196,NA_0_12800_0.2572_-0.2572_255,196_NA_0_12800_0.2572_-0.2572_255,12800,0.2572,-0.2572,0.5144,3,from,-0.011942267,2.78256024
197,NA_0_12800_0.2572_-0.2572_255,197_NA_0_12800_0.2572_-0.2572_255,12800,0.2572,-0.2572,0.5144,3,from,0.018346007,1.903860116
198,NA_0_12800_0.2572_-0.2572_255,198_NA_0_12800_0.2572_-0.2572_255,12800,0.2572,-0.2572,0.5144,3,from,0.087226633,3.27643437
187,NA_0_3200_-0.2572_0.2572_255,187_NA_0_3200_-0.2572_0.2572_255,3200,-0.2572,0.2572,-0.5144,3,from,-0.021330604,1.892576532
