135,0.063,0,0,0,4.0005,4.0005,4.0005,4.0005,0,0,0,4.0005,4.0005,0,0,4.0005,0,0,4.0005,0,4.0005
NaN,NaN,0,0,0,0,8.0002,0,0,0,8.0002,4.0001,0,0,0,0,0,0,0,8.0002,0,0
315,0.26,4.0001,0,0,0,0,4.0001,0,4.0001,0,4.0001,0,0,0,4.0001,4.0001,0,4.0001,0,0,0
NaN,NaN,0,0,0,0,4.0001,0,0,4.0001,0,4.0001,8.0002,0,4.0001,0,4.0001,8.0002,8.0002,0,0,0
315,12.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NaN,NaN,0,4.0001,4.0001,0,0,8.0003,0,0,0,0,0,8.0003,4.0001,4.0001,4.0001,0,0,0,4.0001,0
135,3.2,4.0001,0,12,4.0001,8.0003,4.0001,4.0001,0,4.0001,0,0,4.0001,0,0,4.0001,0,8.0003,0,0,0
NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,4.0001,0,0,4.0001,0,4.0001,0,0,0
135,0.032,0,4.0001,0,0,0,0,0,0,4.0001,12,0,0,0,0,0,4.0001,0,0,0,0
NaN,NaN,8.0002,0,0,0,0,0,0,4.0001,0,0,4.0001,4.0001,4.0001,4.0001,4.0001,8.0002,0,0,0,0
135,2.12,4.0001,0,8.0001,0,0,4.0001,4.0001,0,0,0,0,0,0,4.0001,0,0,4.0001,4.0001,0,4.0001
NaN,NaN,0,4.0001,0,0,0,4.0001,4.0001,0,0,0,4.0001,0,0,4.0001,4.0001,0,8.0002,0,0,0
315,3.2,0,0,0,0,0,4.0001,0,0,0,0,0,0,0,4.0001,0,0,0,0,0,0
NaN,NaN,8.0002,4.0001,4.0001,0,4.0001,0,4.0001,0,4.0001,0,0,4.0001,0,0,0,4.0001,0,0,0,0
315,0.13,0,4.0001,4.0001,0,0,0,0,0,4.0001,0,0,4.0001,0,0,4.0001,0,8.0002,4.0001,0,0
NaN,NaN,0,0,0,0,0,0,0,0,4.0001,0,4.0001,0,0,0,0,8.0001,0,4.0001,0,0
135,4.32,4.0001,8.0003,8.0003,8.0003,12,4.0001,4.0001,8.0003,16.001,0,4.0001,4.0001,4.0001,0,4.0001,0,4.0001,0,0,4.0001
NaN,NaN,0,0,0,8.0002,0,0,8.0002,0,0,0,0,0,0,0,4.0001,0,4.0001,0,0,4.0001
135,9.41,4.0001,12,0,0,0,0,8.0002,0,4.0001,0,4.0001,0,0,4.0001,4.0001,0,0,4.0001,0,0
NaN,NaN,0,0,0,0,0,0,0,0,0,4.0001,0,0,0,0,0,0,4.0001,8.0002,0,0
315,2.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NaN,NaN,4,4,4,0,8.0001,0,0,8.0001,4,8.0001,0,0,4,0,0,4,4,0,0,4
135,0.13,0,4.0002,0,0,4.0002,0,0,4.0002,0,0,0,0,4.0002,0,0,12,0,0,4.0002,0
NaN,NaN,0,4.0001,0,0,0,0,0,0,0,4.0001,0,4.0001,0,0,0,4.0001,0,4.0001,0,0
315,0.063,0,0,0,0,0,4.0001,0,0,0,8.0002,0,8.0002,0,0,0,4.0001,0,4.0001,0,0
NaN,NaN,0,0,4.0001,0,0,4.0001,0,4.0001,0,4.0001,0,0,0,0,4.0001,0,0,0,4.0001,0
135,6.7,8.0002,4.0001,4.0001,0,0,0,4.0001,4.0001,0,4.0001,0,0,8.0002,0,0,4.0001,0,0,0,0
NaN,NaN,0,0,0,0,0,0,4.0001,0,0,0,0,4.0001,4.0001,0,0,4.0001,0,4.0001,0,0
315,0.032,4.0001,0,0,4.0001,0,4.0001,0,4.0001,0,0,4.0001,4.0001,0,0,4.0001,0,4.0001,4.0001,0,0
NaN,NaN,4.0001,0,0,0,0,0,4.0001,0,0,0,0,0,8.0002,4.0001,0,0,0,0,0,0
315,4.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NaN,NaN,4.0001,8.0002,4.0001,4.0001,0,0,0,4.0001,0,0,0,4.0001,0,4.0001,0,4.0001,0,0,4.0001,8.0002
315,0.53,0,0,0,4.0001,4.0001,0,4.0001,8.0002,0,0,4.0001,4.0001,4.0001,0,0,0,0,4.0001,8.0002,0
NaN,NaN,0,4.0001,8.0002,4.0001,0,0,12,0,0,0,0,0,4.0001,0,0,0,0,0,0,0
315,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0001,0,0,0,0,0
NaN,NaN,8.0001,4.0001,0,0,4.0001,0,0,0,0,0,4.0001,0,4.0001,8.0001,8.0001,0,0,0,4.0001,0
135,0.53,0,0,0,0,0,0,0,0,0,0,0,4.0001,4.0001,0,0,4.0001,0,4.0001,0,4.0001
NaN,NaN,0,0,0,4.0001,4.0001,0,0,0,0,0,0,0,0,8.0002,0,0,0,0,4.0001,0
135,1.05,0,16,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,8.0001,0
NaN,NaN,0,0,0,0,0,4.0001,0,0,0,0,0,0,0,8.0003,4.0001,0,0,0,0,4.0001
135,12.6,8.0001,8.0001,0,0,12,4,12,4,0,0,8.0001,4,0,0,0,4,4,4,0,0
NaN,NaN,0,0,0,0,0,4.0001,0,0,0,8.0002,0,0,4.0001,0,0,0,0,0,0,8.0002
315,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0001,0,0,0,0
NaN,NaN,4.0001,0,0,0,0,0,0,8.0003,0,0,0,4.0001,0,0,0,0,0,0,4.0001,0
315,9.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
NaN,NaN,4.0001,0,0,0,0,0,4.0001,4.0001,0,0,16,4.0001,0,0,0,0,4.0001,0,0,0
135,0.26,0,0,0,0,0,4.0001,8.0002,0,0,0,0,4.0001,0,0,0,4.0001,0,0,0,0
NaN,NaN,0,0,0,0,0,4.0001,0,0,0,0,0,0,0,0,8.0002,0,4.0001,0,0,0
315,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NaN,NaN,8.0002,0,4.0001,0,0,4.0001,0,0,0,0,0,0,4.0001,0,8.0002,0,0,4.0001,0,0
135,2.12,4.0001,0,8.0001,0,0,4.0001,0,4.0001,0,4.0001,0,4.0001,8.0001,0,4.0001,4.0001,0,4.0001,0,0
NaN,NaN,0,0,0,0,0,0,0,0,8.0003,0,0,0,0,0,0,0,0,0,0,0
315,0.53,0,0,0,0,8.0001,0,0,8.0001,0,0,0,0,0,0,4,0,0,4,0,4
NaN,NaN,0,0,4.0001,0,0,4.0001,0,0,0,0,4.0001,0,8.0003,0,0,0,0,8.0003,0,0
135,1.05,4,0,4,0,0,4,0,4,0,0,0,0,4,4,4,0,0,0,0,0
NaN,NaN,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,4,0,0
315,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NaN,NaN,0,8.0002,4.0001,0,0,4.0001,0,0,8.0002,0,8.0002,8.0002,0,0,0,0,0,0,0,4.0001
135,0.53,0,0,0,12,0,0,0,4.0001,4.0001,0,12,0,0,4.0001,0,4.0001,0,0,0,0
NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0001,0,4.0001,4.0001,4.0001
315,12.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NaN,NaN,0,8.0002,0,4.0001,4.0001,4.0001,0,4.0001,0,0,0,0,0,0,0,4.0001,0,0,0,4.0001
315,2.12,0,0,0,0,0,0,0,0,4.0001,0,0,4.0001,0,0,0,0,0,0,0,4.0001
NaN,NaN,0,4.0001,0,0,4.0001,4.0001,0,0,0,0,4.0001,0,0,0,0,4.0001,0,0,0,4.0001
315,4.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NaN,NaN,0,0,3.9999,0,3.9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315,1.05,0,0,0,4.0003,0,0,0,0,0,0,12.001,0,0,0,4.0003,4.0003,0,4.0003,0,0
NaN,NaN,0,4.0001,0,0,4.0001,0,0,0,0,0,4.0001,4.0001,0,0,0,0,0,0,0,8.0002
315,9.41,4.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0001,0,0,4.0001,0,0
NaN,NaN,4.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,4.0001,0,4.0001,0
315,0.032,0,0,0,0,4.0001,4.0001,4.0001,0,0,4.0001,8.0001,4.0001,0,4.0001,4.0001,0,0,0,4.0001,4.0001
NaN,NaN,0,0,0,0,0,4.0001,0,0,0,0,0,0,0,4.0001,0,0,0,0,4.0001,0
135,0.13,12,4,4,0,0,4,0,0,0,0,0,0,8.0001,0,0,4,4,0,0,0
NaN,NaN,0,0,0,0,0,0,0,0,0,0,4.0001,0,0,0,0,0,0,0,0,0
135,4.32,0,8.0002,0,0,0,0,0,0,4.0001,4.0001,4.0001,4.0001,0,4.0001,0,4.0001,0,0,0,4.0001
NaN,NaN,0,0,4.0001,0,0,0,0,0,0,0,4.0001,0,8.0001,0,0,0,0,0,0,0
135,0.063,0,0,0,0,8.0002,0,0,4.0001,0,0,4.0001,0,4.0001,0,0,0,0,4.0001,0,0
NaN,NaN,4.0001,0,0,0,0,0,4.0001,0,4.0001,0,0,0,4.0001,4.0001,0,0,4.0001,4.0001,0,0
135,3.2,0,0,0,0,0,0,4.0001,0,0,0,0,0,0,0,4.0001,0,0,4.0001,0,0
